38.510971,-119.946341,SM276
38.510971,-119.946341,SM280
38.510971,-119.946341,SM282
38.510971,-119.946341,SM286
38.510971,-119.946341,SM287
38.51603,-119.91126,MVZ136173
38.51603,-119.91126,MVZ136179
38.51603,-119.91126,MVZ70383
38.51603,-119.91126,MVZ84982
38.51603,-119.91126,SM008
38.51603,-119.91126,MVZ136183
38.51603,-119.91126,MVZ136187
38.51603,-119.91126,SM029
38.51603,-119.91126,SM020
38.51603,-119.91126,SM273
38.51603,-119.91126,SM004
38.51603,-119.91126,SM005
38.51603,-119.91126,SM006
38.51603,-119.91126,SM007
38.51603,-119.91126,SM009
38.51603,-119.91126,SM011
38.51603,-119.91126,SM016
38.51603,-119.91126,SM022
38.51861111,-119.9013889,SM423
38.51861111,-119.9013889,SM424
38.53766664,-120.1953333,SM411
38.544361,-119.81557,CM45135
38.544361,-119.81557,CM45137
38.54444444,-119.8108333,SM412
38.54444444,-119.8108333,SM413
38.54444444,-119.8108333,SM419
38.544535,-119.81108,SM570
38.544535,-119.81108,SM569
38.544535,-119.81108,MVZ61571
38.544535,-119.81108,MVZ61572
38.54874,-119.81147,SM572
38.54874,-119.81147,SM571
38.564971,-120.21226,SM032
38.573353,-119.80992,MVZ28579
38.573353,-119.80992,MVZ28580
38.573353,-119.80992,SM281
38.573353,-119.80992,SM288
38.61036111,-120.5047222,CAS236217
38.61809167,-120.1799667,SM406
38.62125003,-119.93285,CAS201579
38.624607,-119.93803,MVZ32621
38.624607,-119.93803,MVZ32618
38.624607,-119.93803,MVZ32619
38.624607,-119.93803,SM277
38.624607,-119.93803,MVZ32620
38.64541,-120.84118,MVZ187299
38.64541,-120.84118,MVZ187310
38.64541,-120.84118,MVZ187317
38.672339,-119.989641,MVZ66188
38.68196,-119.930175,MVZ32616
38.68196,-119.930175,MVZ32617
38.68196,-119.930175,SM270
38.68196,-119.930175,SM271
38.681965,-119.93018,MVZ68056
38.68778,-119.985,MVZ136220
38.68778,-119.985,SM018
38.69179999,-119.8038,CAS201586
38.6943,-119.988008,SM568
38.7181692,-120.8375296,MVZ58038
38.7181692,-120.8375296,MVZ58039
38.7181692,-120.8375296,MVZ58040
38.7181692,-120.8375296,MVZ58085
38.71875,-120.6697,CAS175552
38.71875,-120.6697,CAS175553
38.71875,-120.6697,CAS175555
38.71875,-120.6697,CAS175554
38.76638889,-120.3780556,CAS87862
38.76638889,-120.3780556,CAS87863
38.76638889,-120.3780556,CAS87864
38.76638889,-120.3780556,CAS87865
38.76638889,-120.3780556,CAS87866
38.76638889,-120.3780556,CAS87867
38.7858871,-120.4060384,LACM91269
38.79114583,-120.5894111,CAS233406
38.81245,-120.03479,SM302
38.81316668,-120.1645167,SM453
38.81661669,-120.2346333,SM438
38.81661669,-120.2346333,SM439
38.81661669,-120.2346333,SM441
38.81661669,-120.2346333,SM443
38.81661669,-120.2346333,SM451
38.81661669,-120.2346333,SM452
38.81661669,-120.2346333,CAS87842
38.81661669,-120.2346333,CAS87843
38.81661669,-120.2346333,CAS87844
38.81661669,-120.2346333,CAS87845
38.81661669,-120.2346333,CAS87846
38.81661669,-120.2346333,CAS87847
38.81661669,-120.2346333,CAS87848
38.81661669,-120.2346333,CAS87849
38.81661669,-120.2346333,CAS87850
38.81661669,-120.2346333,CAS87851
38.81661669,-120.2346333,CAS87852
38.8180486,-120.0961316,SM303
38.83473333,-120.7949667,CAS175556
38.84128,-120.93983,MVZ59654
