,X,lake.id,year,Bd.Status,Zscore,longitude,latitude
3,3,10206,2005,0,0,-118.5427393,37.06918702
4,4,10206,2005,0,0,-118.5427393,37.06918702
10,10,10206,2005,0,0,-118.5427393,37.06918702
15,15,10206,2005,0,0,-118.5427393,37.06918702
17,17,10206,2005,0,0,-118.5427393,37.06918702
19,19,10206,2005,0,0,-118.5427393,37.06918702
21,21,10206,2005,0,0,-118.5427393,37.06918702
23,23,10206,2005,0,0,-118.5427393,37.06918702
24,24,10206,2005,0,0,-118.5427393,37.06918702
25,25,10206,2005,0,0,-118.5427393,37.06918702
26,26,10206,2006,0,0,-118.5427393,37.06918702
27,27,10206,2006,0,0,-118.5427393,37.06918702
28,28,10206,2006,0,0,-118.5427393,37.06918702
29,29,10206,2006,0,0,-118.5427393,37.06918702
30,30,10206,2006,0,0,-118.5427393,37.06918702
31,31,10206,2006,0,0,-118.5427393,37.06918702
32,32,10206,2006,0,0,-118.5427393,37.06918702
33,33,10206,2006,0,0,-118.5427393,37.06918702
34,34,10206,2006,0,0,-118.5427393,37.06918702
35,35,10206,2006,0,0,-118.5427393,37.06918702
36,36,10206,2006,0,0,-118.5427393,37.06918702
38,38,10206,2006,0,0,-118.5427393,37.06918702
39,39,10206,2006,0,0,-118.5427393,37.06918702
40,40,10206,2006,0,0,-118.5427393,37.06918702
41,41,10206,2006,0,0,-118.5427393,37.06918702
42,42,10206,2006,0,0,-118.5427393,37.06918702
43,43,10206,2006,0,0,-118.5427393,37.06918702
45,45,10206,2006,0,0,-118.5427393,37.06918702
46,46,10222,2005,0,0,-118.5355966,37.08687618
47,47,10222,2005,0,0,-118.5355966,37.08687618
48,48,10222,2005,0,0,-118.5355966,37.08687618
49,49,10222,2005,0,0,-118.5355966,37.08687618
50,50,10222,2005,0,0,-118.5355966,37.08687618
51,51,10222,2005,0,0,-118.5355966,37.08687618
52,52,10222,2005,0,0,-118.5355966,37.08687618
53,53,10222,2005,0,0,-118.5355966,37.08687618
54,54,10222,2005,0,0,-118.5355966,37.08687618
55,55,10222,2005,0,0,-118.5355966,37.08687618
56,56,10222,2005,0,0,-118.5355966,37.08687618
57,57,10222,2005,0,0,-118.5355966,37.08687618
58,58,10222,2005,0,0,-118.5355966,37.08687618
59,59,10222,2005,0,0,-118.5355966,37.08687618
60,60,10222,2005,0,0,-118.5355966,37.08687618
61,61,10222,2005,0,0,-118.5355966,37.08687618
62,62,10222,2005,0,0,-118.5355966,37.08687618
63,63,10222,2005,0,0,-118.5355966,37.08687618
64,64,10222,2005,0,0,-118.5355966,37.08687618
65,65,10222,2005,0,0,-118.5355966,37.08687618
66,66,10222,2005,0,0,-118.5355966,37.08687618
67,67,10222,2005,0,0,-118.5355966,37.08687618
68,68,10222,2005,0,0,-118.5355966,37.08687618
69,69,10222,2005,0,0,-118.5355966,37.08687618
70,70,10222,2005,0,0,-118.5355966,37.08687618
71,71,10222,2005,0,0,-118.5355966,37.08687618
72,72,10222,2005,0,0,-118.5355966,37.08687618
73,73,10222,2005,0,0,-118.5355966,37.08687618
74,74,10222,2005,0,0,-118.5355966,37.08687618
75,75,10222,2005,0,0,-118.5355966,37.08687618
76,76,10222,2005,0,0,-118.5355966,37.08687618
77,77,10222,2005,0,0,-118.5355966,37.08687618
78,78,10222,2005,0,0,-118.5355966,37.08687618
79,79,10222,2005,0,0,-118.5355966,37.08687618
80,80,10222,2005,0,0,-118.5355966,37.08687618
81,81,10222,2005,0,0,-118.5355966,37.08687618
82,82,10222,2005,0,0,-118.5355966,37.08687618
83,83,10222,2005,0,0,-118.5355966,37.08687618
84,84,10222,2005,0,0,-118.5355966,37.08687618
85,85,10222,2005,0,0,-118.5355966,37.08687618
86,86,10222,2005,0,0,-118.5355966,37.08687618
87,87,10222,2005,0,0,-118.5355966,37.08687618
88,88,10222,2005,0,0,-118.5355966,37.08687618
89,89,10222,2005,0,0,-118.5355966,37.08687618
90,90,10222,2005,0,0,-118.5355966,37.08687618
91,91,10222,2005,0,0,-118.5355966,37.08687618
92,92,10222,2005,0,0,-118.5355966,37.08687618
93,93,10222,2005,0,0,-118.5355966,37.08687618
94,94,10222,2006,0,0,-118.5355966,37.08687618
95,95,10222,2006,0,0,-118.5355966,37.08687618
96,96,10222,2006,0,0,-118.5355966,37.08687618
97,97,10222,2006,0,0,-118.5355966,37.08687618
98,98,10222,2006,0,0,-118.5355966,37.08687618
99,99,10222,2006,0,0,-118.5355966,37.08687618
100,100,10223,2006,0,0,-118.5329916,37.08348275
101,101,10223,2006,0,0,-118.5329916,37.08348275
103,103,10223,2006,0,0,-118.5329916,37.08348275
104,104,10223,2006,0,0,-118.5329916,37.08348275
105,105,10223,2006,0,0,-118.5329916,37.08348275
106,106,10223,2006,0,0,-118.5329916,37.08348275
107,107,10223,2006,0,0,-118.5329916,37.08348275
108,108,10223,2006,0,0,-118.5329916,37.08348275
109,109,10223,2006,0,0,-118.5329916,37.08348275
110,110,10223,2006,0,0,-118.5329916,37.08348275
111,111,10223,2006,0,0,-118.5329916,37.08348275
112,112,10223,2006,0,0,-118.5329916,37.08348275
113,113,10223,2006,0,0,-118.5329916,37.08348275
114,114,10223,2006,0,0,-118.5329916,37.08348275
115,115,10223,2006,0,0,-118.5329916,37.08348275
116,116,10223,2006,0,0,-118.5329916,37.08348275
117,117,10223,2006,0,0,-118.5329916,37.08348275
118,118,10223,2006,0,0,-118.5329916,37.08348275
119,119,10223,2006,0,0,-118.5329916,37.08348275
120,120,10223,2006,0,0,-118.5329916,37.08348275
121,121,10223,2006,0,0,-118.5329916,37.08348275
122,122,10223,2006,0,0,-118.5329916,37.08348275
123,123,10223,2006,0,0,-118.5329916,37.08348275
124,124,10223,2006,0,0,-118.5329916,37.08348275
125,125,10223,2006,0,0,-118.5329916,37.08348275
126,126,10223,2006,0,0,-118.5329916,37.08348275
127,127,10223,2006,0,0,-118.5329916,37.08348275
128,128,10223,2006,0,0,-118.5329916,37.08348275
129,129,10223,2006,0,0,-118.5329916,37.08348275
130,130,10224,2006,0,0,-118.5254793,37.08437309
177,177,11470,2005,0,0,-118.5270104,37.07244332
182,182,11470,2005,0,0,-118.5270104,37.07244332
184,184,11470,2005,0,0,-118.5270104,37.07244332
186,186,11470,2005,0,0,-118.5270104,37.07244332
188,188,11470,2005,0,0,-118.5270104,37.07244332
190,190,11470,2005,0,0,-118.5270104,37.07244332
193,193,11470,2005,0,0,-118.5270104,37.07244332
194,194,11470,2005,0,0,-118.5270104,37.07244332
196,196,11470,2005,0,0,-118.5270104,37.07244332
200,200,11470,2005,0,0,-118.5270104,37.07244332
212,212,11489,2005,0,0,-118.5268245,37.07916969
213,213,11489,2005,0,0,-118.5268245,37.07916969
214,214,11489,2005,0,0,-118.5268245,37.07916969
215,215,11489,2005,0,0,-118.5268245,37.07916969
216,216,11489,2005,0,0,-118.5268245,37.07916969
217,217,11489,2005,0,0,-118.5268245,37.07916969
219,219,11489,2005,0,0,-118.5268245,37.07916969
220,220,11489,2005,0,0,-118.5268245,37.07916969
221,221,11489,2005,0,0,-118.5268245,37.07916969
222,222,11489,2005,0,0,-118.5268245,37.07916969
223,223,11489,2005,0,0,-118.5268245,37.07916969
224,224,11489,2005,0,0,-118.5268245,37.07916969
225,225,11489,2005,0,0,-118.5268245,37.07916969
226,226,11489,2005,0,0,-118.5268245,37.07916969
227,227,11489,2005,0,0,-118.5268245,37.07916969
228,228,11489,2005,0,0,-118.5268245,37.07916969
229,229,11489,2005,0,0,-118.5268245,37.07916969
230,230,11489,2005,0,0,-118.5268245,37.07916969
231,231,11489,2005,0,0,-118.5268245,37.07916969
232,232,11489,2005,0,0,-118.5268245,37.07916969
235,235,11496,2006,0,0,-118.5347391,37.08234071
236,236,11496,2006,0,0,-118.5347391,37.08234071
237,237,11496,2006,0,0,-118.5347391,37.08234071
238,238,11496,2006,0,0,-118.5347391,37.08234071
239,239,11496,2006,0,0,-118.5347391,37.08234071
241,241,11497,2006,0,0,-118.5368276,37.08491453
242,242,11502,2006,0,0,-118.5189264,37.08384656
243,243,11502,2006,0,0,-118.5189264,37.08384656
245,245,11502,2006,0,0,-118.5189264,37.08384656
246,246,11502,2006,0,0,-118.5189264,37.08384656
247,247,11502,2006,0,0,-118.5189264,37.08384656
248,248,11502,2006,0,0,-118.5189264,37.08384656
249,249,11502,2006,0,0,-118.5189264,37.08384656
250,250,11502,2006,0,0,-118.5189264,37.08384656
251,251,11502,2006,0,0,-118.5189264,37.08384656
253,253,12495,2006,0,0,-118.5182907,37.08372281
254,254,12495,2006,0,0,-118.5182907,37.08372281
255,255,12495,2006,0,0,-118.5182907,37.08372281
256,256,12495,2006,0,0,-118.5182907,37.08372281
258,258,12495,2006,0,0,-118.5182907,37.08372281
259,259,12498,2006,0,0,-118.5197552,37.0837044
260,260,12498,2006,0,0,-118.5197552,37.0837044
262,262,12498,2006,0,0,-118.5197552,37.0837044
263,263,12498,2006,0,0,-118.5197552,37.0837044
264,264,12498,2006,0,0,-118.5197552,37.0837044
266,266,12498,2006,0,0,-118.5197552,37.0837044
267,267,12498,2006,0,0,-118.5197552,37.0837044
268,268,12498,2006,0,0,-118.5197552,37.0837044
269,269,12500,2006,0,0,-118.535686,37.08084565
270,270,12500,2006,0,0,-118.535686,37.08084565
271,271,12500,2006,0,0,-118.535686,37.08084565
272,272,10418,2005,0,0,-118.4252046,36.81091124
273,273,10418,2005,0,0,-118.4252046,36.81091124
274,274,10418,2005,0,0,-118.4252046,36.81091124
275,275,10418,2005,0,0,-118.4252046,36.81091124
276,276,10418,2005,0,0,-118.4252046,36.81091124
277,277,10418,2005,0,0,-118.4252046,36.81091124
278,278,10418,2005,0,0,-118.4252046,36.81091124
279,279,10418,2005,0,0,-118.4252046,36.81091124
280,280,10418,2005,0,0,-118.4252046,36.81091124
281,281,10418,2005,0,0,-118.4252046,36.81091124
282,282,10418,2005,0,0,-118.4252046,36.81091124
283,283,10418,2005,0,0,-118.4252046,36.81091124
284,284,10418,2005,0,0,-118.4252046,36.81091124
285,285,10418,2005,0,0,-118.4252046,36.81091124
286,286,10418,2005,0,0,-118.4252046,36.81091124
287,287,10418,2005,0,0,-118.4252046,36.81091124
288,288,10418,2005,0,0,-118.4252046,36.81091124
289,289,10418,2005,0,0,-118.4252046,36.81091124
290,290,10418,2005,0,0,-118.4252046,36.81091124
291,291,10418,2005,0,0,-118.4252046,36.81091124
292,292,10418,2005,0,0,-118.4252046,36.81091124
293,293,10418,2005,0,0,-118.4252046,36.81091124
294,294,10418,2005,0,0,-118.4252046,36.81091124
295,295,10418,2005,0,0,-118.4252046,36.81091124
296,296,10418,2005,0,0,-118.4252046,36.81091124
297,297,10418,2005,0,0,-118.4252046,36.81091124
298,298,10418,2005,0,0,-118.4252046,36.81091124
299,299,10418,2005,0,0,-118.4252046,36.81091124
300,300,10418,2005,0,0,-118.4252046,36.81091124
301,301,10418,2005,0,0,-118.4252046,36.81091124
302,302,10418,2005,0,0,-118.4252046,36.81091124
303,303,10418,2005,0,0,-118.4252046,36.81091124
304,304,10418,2005,0,0,-118.4252046,36.81091124
305,305,10418,2005,0,0,-118.4252046,36.81091124
306,306,10418,2005,0,0,-118.4252046,36.81091124
307,307,10418,2005,0,0,-118.4252046,36.81091124
308,308,10418,2005,0,0,-118.4252046,36.81091124
309,309,10418,2005,0,0,-118.4252046,36.81091124
310,310,10418,2005,0,0,-118.4252046,36.81091124
311,311,10418,2005,0,0,-118.4252046,36.81091124
312,312,10418,2005,0,0,-118.4252046,36.81091124
313,313,10418,2005,0,0,-118.4252046,36.81091124
314,314,10418,2005,0,0,-118.4252046,36.81091124
315,315,10418,2005,0,0,-118.4252046,36.81091124
317,317,10418,2005,0,0,-118.4252046,36.81091124
322,322,10418,2006,0,0,-118.4252046,36.81091124
333,333,10418,2006,0,0,-118.4252046,36.81091124
354,354,10418,2006,0,0,-118.4252046,36.81091124
375,375,11069,2006,0,0,-118.4248318,36.81292848
376,376,11069,2006,0,0,-118.4248318,36.81292848
377,377,11069,2006,0,0,-118.4248318,36.81292848
378,378,11069,2006,0,0,-118.4248318,36.81292848
393,393,11068,2005,0,0,-118.4235152,36.81222305
394,394,11068,2005,0,0,-118.4235152,36.81222305
395,395,11068,2005,0,0,-118.4235152,36.81222305
396,396,11068,2005,0,0,-118.4235152,36.81222305
397,397,11068,2005,0,0,-118.4235152,36.81222305
398,398,11068,2005,0,0,-118.4235152,36.81222305
399,399,11068,2005,0,0,-118.4235152,36.81222305
400,400,11068,2005,0,0,-118.4235152,36.81222305
401,401,11068,2005,0,0,-118.4235152,36.81222305
402,402,11068,2005,0,0,-118.4235152,36.81222305
403,403,11068,2005,0,0,-118.4235152,36.81222305
404,404,11068,2005,0,0,-118.4235152,36.81222305
405,405,11068,2005,0,0,-118.4235152,36.81222305
406,406,11068,2005,0,0,-118.4235152,36.81222305
407,407,11068,2005,0,0,-118.4235152,36.81222305
408,408,11068,2005,0,0,-118.4235152,36.81222305
409,409,11068,2005,0,0,-118.4235152,36.81222305
410,410,11068,2005,0,0,-118.4235152,36.81222305
411,411,11068,2005,0,0,-118.4235152,36.81222305
412,412,11068,2005,0,0,-118.4235152,36.81222305
413,413,11068,2005,0,0,-118.4235152,36.81222305
414,414,11068,2006,0,0,-118.4235152,36.81222305
416,416,11068,2006,0,0,-118.4235152,36.81222305
417,417,11068,2006,0,0,-118.4235152,36.81222305
418,418,11068,2006,0,0,-118.4235152,36.81222305
441,441,10418,2005,0,0,-118.4252046,36.81091124
442,442,10418,2005,0,0,-118.4252046,36.81091124
443,443,10418,2005,0,0,-118.4252046,36.81091124
444,444,10418,2005,0,0,-118.4252046,36.81091124
445,445,10418,2005,0,0,-118.4252046,36.81091124
446,446,10418,2005,10418,0,-118.4252046,36.81091124
447,447,10418,2005,0,0,-118.4252046,36.81091124
448,448,10418,2005,0,0,-118.4252046,36.81091124
449,449,10418,2005,0,0,-118.4252046,36.81091124
450,450,10418,2005,0,0,-118.4252046,36.81091124
451,451,10418,2005,0,0,-118.4252046,36.81091124
452,452,10418,2005,0,0,-118.4252046,36.81091124
453,453,10418,2005,0,0,-118.4252046,36.81091124
454,454,10418,2005,0,0,-118.4252046,36.81091124
455,455,10418,2005,0,0,-118.4252046,36.81091124
456,456,10418,2005,0,0,-118.4252046,36.81091124
457,457,10418,2005,0,0,-118.4252046,36.81091124
458,458,10418,2005,0,0,-118.4252046,36.81091124
459,459,10418,2005,0,0,-118.4252046,36.81091124
460,460,10418,2005,0,0,-118.4252046,36.81091124
461,461,10418,2005,0,0,-118.4252046,36.81091124
462,462,10418,2005,0,0,-118.4252046,36.81091124
463,463,10418,2005,0,0,-118.4252046,36.81091124
464,464,10418,2005,0,0,-118.4252046,36.81091124
465,465,10418,2005,0,0,-118.4252046,36.81091124
466,466,10418,2005,0,0,-118.4252046,36.81091124
467,467,10418,2005,0,0,-118.4252046,36.81091124
468,468,10418,2005,0,0,-118.4252046,36.81091124
469,469,10418,2005,0,0,-118.4252046,36.81091124
470,470,10418,2005,0,0,-118.4252046,36.81091124
471,471,10418,2005,0,0,-118.4252046,36.81091124
472,472,10418,2005,0,0,-118.4252046,36.81091124
473,473,10418,2005,0,0,-118.4252046,36.81091124
474,474,10418,2005,0,0,-118.4252046,36.81091124
475,475,10418,2005,0,0,-118.4252046,36.81091124
476,476,10418,2005,0,0,-118.4252046,36.81091124
477,477,10418,2005,0,0,-118.4252046,36.81091124
478,478,10418,2005,0,0,-118.4252046,36.81091124
479,479,10418,2005,0,0,-118.4252046,36.81091124
480,480,10418,2005,0,0,-118.4252046,36.81091124
481,481,10418,2005,0,0,-118.4252046,36.81091124
482,482,10418,2005,0,0,-118.4252046,36.81091124
485,485,10418,2006,0,0,-118.4252046,36.81091124
502,502,10418,2006,0,0,-118.4252046,36.81091124
516,516,10418,2006,0,0,-118.4252046,36.81091124
533,533,10419,2004,0,0,-118.4289099,36.80945064
534,534,10419,2004,0,0,-118.4289099,36.80945064
535,535,10419,2005,0,0,-118.4289099,36.80945064
536,536,10419,2005,0,0,-118.4289099,36.80945064
537,537,10419,2005,0,0,-118.4289099,36.80945064
538,538,10419,2005,0,0,-118.4289099,36.80945064
539,539,10419,2005,0,0,-118.4289099,36.80945064
540,540,10419,2005,0,0,-118.4289099,36.80945064
543,543,10415,2004,0,0,-118.4263881,36.81464802
544,544,10415,2004,0,0,-118.4263881,36.81464802
545,545,10415,2004,0,0,-118.4263881,36.81464802
546,546,10415,2004,0,0,-118.4263881,36.81464802
547,547,10415,2004,0,0,-118.4263881,36.81464802
548,548,10415,2004,0,0,-118.4263881,36.81464802
549,549,10415,2004,0,0,-118.4263881,36.81464802
550,550,10415,2004,0,0,-118.4263881,36.81464802
551,551,10415,2004,0,0,-118.4263881,36.81464802
552,552,10415,2004,0,0,-118.4263881,36.81464802
553,553,10415,2004,0,0,-118.4263881,36.81464802
555,555,10415,2005,0,0,-118.4263881,36.81464802
556,556,10415,2005,0,0,-118.4263881,36.81464802
557,557,10415,2005,0,0,-118.4263881,36.81464802
558,558,10415,2005,0,0,-118.4263881,36.81464802
559,559,10415,2005,0,0,-118.4263881,36.81464802
560,560,10415,2005,0,0,-118.4263881,36.81464802
561,561,10415,2005,0,0,-118.4263881,36.81464802
562,562,10415,2005,0,0,-118.4263881,36.81464802
563,563,10415,2005,0,0,-118.4263881,36.81464802
564,564,10415,2005,0,0,-118.4263881,36.81464802
565,565,10415,2005,0,0,-118.4263881,36.81464802
566,566,10415,2005,0,0,-118.4263881,36.81464802
567,567,10415,2005,0,0,-118.4263881,36.81464802
568,568,10415,2005,0,0,-118.4263881,36.81464802
569,569,10415,2005,0,0,-118.4263881,36.81464802
570,570,10415,2005,0,0,-118.4263881,36.81464802
571,571,10415,2005,0,0,-118.4263881,36.81464802
572,572,10415,2005,0,0,-118.4263881,36.81464802
573,573,10415,2005,0,0,-118.4263881,36.81464802
574,574,10415,2005,0,0,-118.4263881,36.81464802
575,575,10415,2005,0,0,-118.4263881,36.81464802
576,576,10415,2005,0,0,-118.4263881,36.81464802
577,577,10415,2005,0,0,-118.4263881,36.81464802
578,578,10415,2005,0,0,-118.4263881,36.81464802
579,579,10415,2005,0,0,-118.4263881,36.81464802
580,580,10415,2005,0,0,-118.4263881,36.81464802
581,581,11071,2004,0,0,-118.4251887,36.81457821
582,582,11071,2004,0,0,-118.4251887,36.81457821
583,583,11071,2004,0,0,-118.4251887,36.81457821
584,584,11071,2004,0,0,-118.4251887,36.81457821
585,585,11071,2004,0,0,-118.4251887,36.81457821
586,586,11071,2005,0,0,-118.4251887,36.81457821
587,587,11071,2005,0,0,-118.4251887,36.81457821
588,588,11071,2005,0,0,-118.4251887,36.81457821
589,589,11071,2005,0,0,-118.4251887,36.81457821
590,590,11071,2005,0,0,-118.4251887,36.81457821
591,591,11071,2005,0,0,-118.4251887,36.81457821
594,594,12615,2006,0,0,-118.4255988,36.81570643
595,595,12615,2006,0,0,-118.4255988,36.81570643
598,598,12615,2006,0,0,-118.4255988,36.81570643
601,601,12615,2006,0,0,-118.4255988,36.81570643
603,603,11070,2005,0,0,-118.4232941,36.81456708
604,604,11070,2005,0,0,-118.4232941,36.81456708
605,605,11070,2005,0,0,-118.4232941,36.81456708
606,606,11070,2005,0,0,-118.4232941,36.81456708
607,607,11070,2005,0,0,-118.4232941,36.81456708
608,608,11070,2005,0,0,-118.4232941,36.81456708
609,609,11070,2005,0,0,-118.4232941,36.81456708
610,610,11070,2005,0,0,-118.4232941,36.81456708
611,611,11070,2005,0,0,-118.4232941,36.81456708
612,612,11070,2005,0,0,-118.4232941,36.81456708
613,613,11070,2005,0,0,-118.4232941,36.81456708
614,614,11070,2005,0,0,-118.4232941,36.81456708
615,615,11070,2005,0,0,-118.4232941,36.81456708
616,616,11070,2005,0,0,-118.4232941,36.81456708
617,617,11070,2005,0,0,-118.4232941,36.81456708
618,618,11070,2005,0,0,-118.4232941,36.81456708
619,619,11070,2005,0,0,-118.4232941,36.81456708
620,620,11070,2005,0,0,-118.4232941,36.81456708
621,621,11070,2005,0,0,-118.4232941,36.81456708
622,622,11070,2005,0,0,-118.4232941,36.81456708
623,623,11070,2005,0,0,-118.4232941,36.81456708
624,624,11070,2005,0,0,-118.4232941,36.81456708
625,625,11070,2005,0,0,-118.4232941,36.81456708
626,626,11070,2005,0,0,-118.4232941,36.81456708
627,627,11070,2005,0,0,-118.4232941,36.81456708
628,628,11070,2005,0,0,-118.4232941,36.81456708
629,629,11070,2005,0,0,-118.4232941,36.81456708
630,630,11070,2005,0,0,-118.4232941,36.81456708
631,631,11070,2005,0,0,-118.4232941,36.81456708
632,632,11070,2005,0,0,-118.4232941,36.81456708
633,633,11070,2005,0,0,-118.4232941,36.81456708
634,634,11070,2005,0,0,-118.4232941,36.81456708
635,635,11070,2005,0,0,-118.4232941,36.81456708
636,636,11070,2005,0,0,-118.4232941,36.81456708
637,637,11070,2005,0,0,-118.4232941,36.81456708
638,638,11070,2005,0,0,-118.4232941,36.81456708
639,639,11070,2005,0,0,-118.4232941,36.81456708
640,640,11070,2005,0,0,-118.4232941,36.81456708
641,641,11070,2005,0,0,-118.4232941,36.81456708
642,642,11070,2005,0,0,-118.4232941,36.81456708
643,643,11070,2005,0,0,-118.4232941,36.81456708
644,644,11070,2005,0,0,-118.4232941,36.81456708
645,645,11070,2005,0,0,-118.4232941,36.81456708
646,646,11070,2005,0,0,-118.4232941,36.81456708
647,647,11070,2005,0,0,-118.4232941,36.81456708
648,648,11070,2005,0,0,-118.4232941,36.81456708
649,649,11070,2005,0,0,-118.4232941,36.81456708
667,667,11070,2006,0,0,-118.4232941,36.81456708
689,689,11070,2006,0,0,-118.4232941,36.81456708
709,709,10414,2004,0,0,-118.4237168,36.8155169
710,710,10414,2004,0,0,-118.4237168,36.8155169
711,711,10414,2005,0,0,-118.4237168,36.8155169
712,712,10414,2005,0,0,-118.4237168,36.8155169
713,713,10414,2005,0,0,-118.4237168,36.8155169
714,714,10414,2005,0,0,-118.4237168,36.8155169
715,715,10414,2005,0,0,-118.4237168,36.8155169
716,716,10414,2005,0,0,-118.4237168,36.8155169
717,717,10414,2005,0,0,-118.4237168,36.8155169
718,718,10414,2005,0,0,-118.4237168,36.8155169
719,719,10414,2005,0,0,-118.4237168,36.8155169
720,720,10414,2005,0,0,-118.4237168,36.8155169
721,721,10414,2005,0,0,-118.4237168,36.8155169
722,722,10414,2005,0,0,-118.4237168,36.8155169
723,723,10414,2005,0,0,-118.4237168,36.8155169
724,724,10414,2005,0,0,-118.4237168,36.8155169
725,725,10414,2005,0,0,-118.4237168,36.8155169
726,726,10414,2005,0,0,-118.4237168,36.8155169
727,727,10414,2005,0,0,-118.4237168,36.8155169
728,728,10414,2005,0,0,-118.4237168,36.8155169
729,729,10414,2005,0,0,-118.4237168,36.8155169
730,730,10414,2005,0,0,-118.4237168,36.8155169
731,731,10414,2005,0,0,-118.4237168,36.8155169
732,732,10414,2005,0,0,-118.4237168,36.8155169
733,733,10414,2005,0,0,-118.4237168,36.8155169
743,743,10411,2005,0,0,-118.4276806,36.81976438
744,744,10411,2005,0,0,-118.4276806,36.81976438
745,745,10411,2005,0,0,-118.4276806,36.81976438
746,746,10411,2005,0,0,-118.4276806,36.81976438
747,747,10411,2005,0,0,-118.4276806,36.81976438
748,748,10411,2005,0,0,-118.4276806,36.81976438
749,749,10411,2005,0,0,-118.4276806,36.81976438
750,750,10411,2005,0,0,-118.4276806,36.81976438
751,751,10411,2005,0,0,-118.4276806,36.81976438
752,752,10411,2005,0,0,-118.4276806,36.81976438
753,753,10411,2005,0,0,-118.4276806,36.81976438
754,754,10411,2005,0,0,-118.4276806,36.81976438
755,755,10411,2005,0,0,-118.4276806,36.81976438
756,756,10411,2005,0,0,-118.4276806,36.81976438
757,757,10411,2005,0,0,-118.4276806,36.81976438
758,758,10411,2005,0,0,-118.4276806,36.81976438
759,759,10411,2005,0,0,-118.4276806,36.81976438
760,760,10411,2005,0,0,-118.4276806,36.81976438
761,761,10411,2005,0,0,-118.4276806,36.81976438
762,762,10411,2005,0,0,-118.4276806,36.81976438
763,763,10411,2005,0,0,-118.4276806,36.81976438
764,764,10411,2005,0,0,-118.4276806,36.81976438
765,765,10411,2005,0,0,-118.4276806,36.81976438
766,766,10411,2005,0,0,-118.4276806,36.81976438
767,767,10411,2005,0,0,-118.4276806,36.81976438
768,768,10411,2005,0,0,-118.4276806,36.81976438
769,769,10411,2005,0,0,-118.4276806,36.81976438
770,770,10411,2005,0,0,-118.4276806,36.81976438
771,771,10411,2005,0,0,-118.4276806,36.81976438
772,772,10411,2005,0,0,-118.4276806,36.81976438
773,773,10411,2005,0,0,-118.4276806,36.81976438
774,774,10411,2005,0,0,-118.4276806,36.81976438
775,775,10411,2005,0,0,-118.4276806,36.81976438
776,776,10411,2005,0,0,-118.4276806,36.81976438
777,777,10411,2005,0,0,-118.4276806,36.81976438
778,778,10411,2005,0,0,-118.4276806,36.81976438
779,779,10411,2005,0,0,-118.4276806,36.81976438
780,780,10411,2005,0,0,-118.4276806,36.81976438
781,781,10411,2005,0,0,-118.4276806,36.81976438
782,782,10411,2005,0,0,-118.4276806,36.81976438
783,783,10411,2005,0,0,-118.4276806,36.81976438
784,784,10411,2005,0,0,-118.4276806,36.81976438
785,785,10411,2005,0,0,-118.4276806,36.81976438
786,786,10411,2005,0,0,-118.4276806,36.81976438
787,787,10411,2005,0,0,-118.4276806,36.81976438
788,788,10411,2005,0,0,-118.4276806,36.81976438
789,789,10411,2005,0,0,-118.4276806,36.81976438
790,790,10411,2005,0,0,-118.4276806,36.81976438
791,791,10411,2005,0,0,-118.4276806,36.81976438
792,792,10411,2005,0,0,-118.4276806,36.81976438
793,793,10411,2005,0,0,-118.4276806,36.81976438
794,794,10411,2005,0,0,-118.4276806,36.81976438
795,795,10411,2005,0,0,-118.4276806,36.81976438
796,796,10411,2005,0,0,-118.4276806,36.81976438
797,797,10411,2005,0,0,-118.4276806,36.81976438
798,798,10411,2005,0,0,-118.4276806,36.81976438
799,799,10411,2005,0,0,-118.4276806,36.81976438
800,800,10411,2005,0,0,-118.4276806,36.81976438
801,801,10411,2005,0,0,-118.4276806,36.81976438
802,802,10411,2005,0,0,-118.4276806,36.81976438
803,803,10411,2005,0,0,-118.4276806,36.81976438
804,804,10411,2005,0,0,-118.4276806,36.81976438
805,805,10411,2005,0,0,-118.4276806,36.81976438
806,806,10411,2005,0,0,-118.4276806,36.81976438
807,807,10411,2005,0,0,-118.4276806,36.81976438
808,808,10411,2005,0,0,-118.4276806,36.81976438
809,809,10411,2005,0,0,-118.4276806,36.81976438
810,810,10411,2005,0,0,-118.4276806,36.81976438
811,811,10411,2005,0,0,-118.4276806,36.81976438
812,812,10411,2005,0,0,-118.4276806,36.81976438
815,815,10411,2005,0,0,-118.4276806,36.81976438
816,816,10411,2005,0,0,-118.4276806,36.81976438
841,841,10411,2005,0,0,-118.4276806,36.81976438
842,842,10411,2005,0,0,-118.4276806,36.81976438
843,843,10411,2005,0,0,-118.4276806,36.81976438
861,861,10411,2005,0,0,-118.4276806,36.81976438
863,863,10411,2005,0,0,-118.4276806,36.81976438
864,864,10411,2005,0,0,-118.4276806,36.81976438
865,865,10411,2005,0,0,-118.4276806,36.81976438
866,866,10411,2005,0,0,-118.4276806,36.81976438
867,867,10411,2005,0,0,-118.4276806,36.81976438
905,905,10411,2006,0,0,-118.4276806,36.81976438
906,906,10411,2006,0,0,-118.4276806,36.81976438
907,907,10411,2006,0,0,-118.4276806,36.81976438
909,909,10411,2006,0,0,-118.4276806,36.81976438
910,910,10411,2006,0,0,-118.4276806,36.81976438
911,911,10411,2006,0,0,-118.4276806,36.81976438
913,913,10411,2006,0,0,-118.4276806,36.81976438
